village_id,village,district,block,state,is_core_sample,latitude,longitude,distance_to_border_km,village_source,district_verified,ndbi_before,ndbi_after,ndbi_before_image_count,ndbi_after_image_count,lights_before,lights_after,lights_before_image_count,lights_after_image_count
435,Pamdung,Tawang,Unknown,Arunachal Pradesh,True,27.5346077,91.6595459,3.710239596007614,control (non-VVP),False,,,,,,,,
436,昂定村,Tawang,Unknown,Arunachal Pradesh,True,27.7867208,91.8859646,3.824266261756128,control (non-VVP),False,,,,,,,,
437,肖康桑村,Tawang,Unknown,Arunachal Pradesh,True,27.7654854,91.9187235,3.8919306347407145,control (non-VVP),False,,,,,,,,
438,Murshindama,Tawang,Unknown,Arunachal Pradesh,True,27.4900655,91.6009715,3.894216841193877,control (non-VVP),False,,,,,,,,
439,热吉干布村,Tawang,Unknown,Arunachal Pradesh,True,27.7800424,91.8914322,3.912794548679908,control (non-VVP),False,,,,,,,,
440,Maeldung,Tawang,Unknown,Arunachal Pradesh,True,27.4856619,91.602426,4.001256422730607,control (non-VVP),False,,,,,,,,
441,Bakpa,Tawang,Unknown,Arunachal Pradesh,True,27.4808559,91.6030526,4.173888954166457,control (non-VVP),False,,,,,,,,
442,Chelengdung,Tawang,Unknown,Arunachal Pradesh,True,27.5402668,91.6598059,4.193411701045378,control (non-VVP),False,,,,,,,,
443,Pajab,Tawang,Unknown,Arunachal Pradesh,True,27.4874232,91.5980381,4.309586000201642,control (non-VVP),False,,,,,,,,
444,贤村,Tawang,Unknown,Arunachal Pradesh,True,27.8436163,91.7583626,4.314555240618509,control (non-VVP),False,,,,,,,,
445,Dungjee,Tawang,Unknown,Arunachal Pradesh,True,27.4989655,92.0097869,4.338941811773184,control (non-VVP),False,,,,,,,,
446,Benig,Tawang,Unknown,Arunachal Pradesh,True,27.499111,91.7352285,4.347101955043248,control (non-VVP),False,,,,,,,,
447,User,Tawang,Unknown,Arunachal Pradesh,True,27.5441215,91.6573264,4.373110658625996,control (non-VVP),False,,,,,,,,
448,Phomang,Tawang,Unknown,Arunachal Pradesh,True,27.5125531,91.694958,4.653543128075959,control (non-VVP),False,,,,,,,,
449,Sanghar,Tawang,Unknown,Arunachal Pradesh,True,27.5320099,91.6739901,4.707234530435824,control (non-VVP),False,,,,,,,,
450,Amatulla,Tawang,Unknown,Arunachal Pradesh,True,26.9164238,92.1272069,4.741773914302493,control (non-VVP),False,,,,,,,,
451,Tsechu,Tawang,Unknown,Arunachal Pradesh,True,27.7228408,92.0148221,4.907638250176255,control (non-VVP),False,,,,,,,,
452,Dormeleng,Tawang,Unknown,Arunachal Pradesh,True,27.536051,91.6739209,4.937700113927385,control (non-VVP),False,,,,,,,,
453,Bagajang Gompa,Tawang,Unknown,Arunachal Pradesh,True,27.5002605,92.0203955,5.006595526544024,control (non-VVP),False,,,,,,,,
454,Tokshing,Tawang,Unknown,Arunachal Pradesh,True,27.4808904,91.593587,5.030162233010421,control (non-VVP),False,,,,,,,,
455,Hoongla,Tawang,Unknown,Arunachal Pradesh,True,27.5133024,91.7221181,5.290406133364242,control (non-VVP),False,,,,,,,,
456,Draktsa,Tawang,Unknown,Arunachal Pradesh,True,27.4787894,91.5913526,5.332986095070722,control (non-VVP),False,,,,,,,,
457,Yalang,Tawang,Unknown,Arunachal Pradesh,True,27.4502664,91.6143036,5.380407950722963,control (non-VVP),False,,,,,,,,
458,Jyonkhar,Tawang,Unknown,Arunachal Pradesh,True,27.4166116,91.8630804,5.394563445320295,control (non-VVP),False,,,,,,,,
459,Sazo,Tawang,Unknown,Arunachal Pradesh,True,27.5211872,91.6919115,5.532226184559705,control (non-VVP),False,,,,,,,,
460,Kharung,Tawang,Unknown,Arunachal Pradesh,True,27.5083212,91.7443344,5.5466060502072345,control (non-VVP),False,,,,,,,,
461,Phongmey,Tawang,Unknown,Arunachal Pradesh,True,27.4070065,91.7604157,5.683429080429823,control (non-VVP),False,,,,,,,,
462,Domtshang,Tawang,Unknown,Arunachal Pradesh,True,27.4997616,91.5585743,5.85846031367451,control (non-VVP),False,,,,,,,,
463,Bulaisen,Tawang,Unknown,Arunachal Pradesh,True,27.7447203,91.6940265,5.905200706775433,control (non-VVP),False,,,,,,,,
464,Zirkhim,Tawang,Unknown,Arunachal Pradesh,True,27.759106,91.6987037,5.938746380800322,control (non-VVP),False,,,,,,,,
465,Kharteng,Tawang,Unknown,Arunachal Pradesh,True,27.5322737,91.68881,6.052180976101536,control (non-VVP),False,,,,,,,,
466,次麦夺村,Tawang,Unknown,Arunachal Pradesh,True,27.8974291,92.1766052,6.115076985316885,control (non-VVP),False,,,,,,,,
467,Phanbu,Tawang,Unknown,Arunachal Pradesh,True,27.6755489,91.5190859,6.387502601574665,control (non-VVP),False,,,,,,,,
468,Omling Gumpha,Tawang,Unknown,Arunachal Pradesh,True,27.3154109,92.1483055,6.468662361044225,control (non-VVP),False,,,,,,,,
469,Malang,Tawang,Unknown,Arunachal Pradesh,True,26.9199558,91.5006852,6.629850630756158,control (non-VVP),False,,,,,,,,
470,Sayphu,Tawang,Unknown,Arunachal Pradesh,True,27.3989221,91.7976093,6.661690502240729,control (non-VVP),False,,,,,,,,
471,Taktsang,Tawang,Unknown,Arunachal Pradesh,True,27.7202129,91.7987847,6.692513866650191,control (non-VVP),False,,,,,,,,
472,Bimkhar,Tawang,Unknown,Arunachal Pradesh,True,27.5996103,91.5097951,6.712437385255616,control (non-VVP),False,,,,,,,,
473,Baghar,Tawang,Unknown,Arunachal Pradesh,True,27.5386646,91.692876,6.72820261147585,control (non-VVP),False,,,,,,,,
474,多塘村,Tawang,Unknown,Arunachal Pradesh,True,27.903248,92.1752696,6.756881920509697,control (non-VVP),False,,,,,,,,
475,Surbin,Tawang,Unknown,Arunachal Pradesh,True,27.6044729,91.6478797,6.778017993080565,control (non-VVP),False,,,,,,,,
476,Chongti,Tawang,Unknown,Arunachal Pradesh,True,26.9210081,91.5019834,6.789908746253437,control (non-VVP),False,,,,,,,,
477,聚塘贡村,Tawang,Unknown,Arunachal Pradesh,True,27.8906837,92.1452425,6.892451650990197,control (non-VVP),False,,,,,,,,
478,Lengkhar,Tawang,Unknown,Arunachal Pradesh,True,27.5034784,91.5433416,6.9051738478956,control (non-VVP),False,,,,,,,,
479,Milum,Tawang,Unknown,Arunachal Pradesh,True,26.9234976,91.5029731,7.0859287612509885,control (non-VVP),False,,,,,,,,
480,Serpang,Tawang,Unknown,Arunachal Pradesh,True,27.4822039,91.5608666,7.104440601514886,control (non-VVP),False,,,,,,,,
481,Bilam,Tawang,Unknown,Arunachal Pradesh,True,26.9275894,91.4938939,7.216276365724303,control (non-VVP),False,,,,,,,,
482,Mitshishing,Tawang,Unknown,Arunachal Pradesh,True,26.9259082,91.501286,7.271792151523161,control (non-VVP),False,,,,,,,,
483,Phugyang,Tawang,Unknown,Arunachal Pradesh,True,27.4398176,91.5994167,7.27457959877611,control (non-VVP),False,,,,,,,,
484,西登,Upper Siang,Unknown,Arunachal Pradesh,True,29.1329116,94.9651923,2.562190944518204,control (non-VVP),True,,,,,,,,
485,Norbuling,Upper Siang,Unknown,Arunachal Pradesh,True,29.1263536,94.9733788,3.2416695474790678,control (non-VVP),True,,,,,,,,
486,Kapu,Upper Siang,Unknown,Arunachal Pradesh,True,29.05073,94.9103307,12.262297721724916,control (non-VVP),True,,,,,,,,
487,Jorging,Upper Siang,Unknown,Arunachal Pradesh,True,29.0668897,94.4790622,13.95697753428302,control (non-VVP),True,,,,,,,,
488,Tuting Panikheti,Upper Siang,Unknown,Arunachal Pradesh,True,28.973338,94.8719848,21.2965099421334,control (non-VVP),True,,,,,,,,
489,Naming,Upper Siang,Unknown,Arunachal Pradesh,True,28.9686342,94.9381419,21.33336634899785,control (non-VVP),True,,,,,,,,
490,Payendum,Upper Siang,Unknown,Arunachal Pradesh,True,28.926458,95.0315768,22.26205310281608,control (non-VVP),True,,,,,,,,
491,Nyereng,Upper Siang,Unknown,Arunachal Pradesh,True,28.9574,94.9011,22.87910808309866,control (non-VVP),True,,,,,,,,
492,Nyokong,Upper Siang,Unknown,Arunachal Pradesh,True,28.919363,95.0271109,23.16992004457483,control (non-VVP),True,,,,,,,,
493,Ninging,Upper Siang,Unknown,Arunachal Pradesh,True,28.953851,94.8333181,24.117479106553883,control (non-VVP),True,,,,,,,,
494,Devkota,Upper Siang,Unknown,Arunachal Pradesh,True,28.8829865,95.0820892,24.560701262794563,control (non-VVP),True,,,,,,,,
495,Yortung,Upper Siang,Unknown,Arunachal Pradesh,True,28.8942055,95.0642733,24.602529262564705,control (non-VVP),True,,,,,,,,
496,Silipu,Upper Siang,Unknown,Arunachal Pradesh,True,28.8527517,95.1306768,25.253669698391235,control (non-VVP),True,,,,,,,,
497,Simuge,Upper Siang,Unknown,Arunachal Pradesh,True,28.8399841,95.1568258,25.798302866161848,control (non-VVP),True,,,,,,,,
498,Singa Old,Upper Siang,Unknown,Arunachal Pradesh,True,28.8313255,95.1691884,26.461357965313468,control (non-VVP),True,,,,,,,,
499,Silage,Upper Siang,Unknown,Arunachal Pradesh,True,28.8331926,95.1580815,26.51068619316482,control (non-VVP),True,,,,,,,,
500,Tamid Arung,Upper Siang,Unknown,Arunachal Pradesh,True,28.8998406,94.5747584,26.665712981632883,control (non-VVP),True,,,,,,,,
501,Angachi,Upper Siang,Unknown,Arunachal Pradesh,True,28.8255056,95.1704914,27.080962227174982,control (non-VVP),True,,,,,,,,
502,Simuling,Upper Siang,Unknown,Arunachal Pradesh,True,28.8155203,95.2010538,27.736701557513825,control (non-VVP),True,,,,,,,,
503,Singing,Upper Siang,Unknown,Arunachal Pradesh,True,28.8977681,94.7841203,30.4545617667354,control (non-VVP),True,,,,,,,,
504,Migging,Upper Siang,Unknown,Arunachal Pradesh,True,28.8529247,94.7729372,35.54813394632882,control (non-VVP),True,,,,,,,,
505,Palling,Upper Siang,Unknown,Arunachal Pradesh,True,28.836535,94.8097586,37.39350199604249,control (non-VVP),True,,,,,,,,
506,Likor,Upper Siang,Unknown,Arunachal Pradesh,True,28.8267883,94.8955464,37.68250752391067,control (non-VVP),True,,,,,,,,
507,Mosing,Upper Siang,Unknown,Arunachal Pradesh,True,28.8091508,94.7915356,40.48500471182223,control (non-VVP),True,,,,,,,,
508,Gujinboluo,Upper Siang,Unknown,Arunachal Pradesh,True,28.7553138,94.9111952,44.75118657726215,control (non-VVP),True,,,,,,,,
509,Pugging,Upper Siang,Unknown,Arunachal Pradesh,True,28.7438597,94.9345829,45.034963512080296,control (non-VVP),True,,,,,,,,
510,Gette,Upper Siang,Unknown,Arunachal Pradesh,True,28.6863056,95.0089723,47.4878099643318,control (non-VVP),True,,,,,,,,
511,Dojubing,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4315441,93.1898276,0.2514692762152858,control (non-VVP),True,,,,,,,,
512,Ishneya,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4397601,93.1851781,0.7289219816798854,control (non-VVP),True,,,,,,,,
513,Gumsing Taying,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4321817,93.2172532,2.0289552748217994,control (non-VVP),True,,,,,,,,
514,Juga,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4467134,93.1498404,3.9931467141981054,control (non-VVP),True,,,,,,,,
515,Yorlung,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.6720499,93.9704579,4.24956686804673,control (non-VVP),True,,,,,,,,
516,Gelemo,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.472442,93.4628099,18.30192979535228,control (non-VVP),True,,,,,,,,
517,Gelemo Camp,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4568913,93.4620422,18.86762186598506,control (non-VVP),True,,,,,,,,
518,Dojbung,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.3729191,93.4561501,23.70229524026418,control (non-VVP),True,,,,,,,,
519,Gelinceniak,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.3631529,93.4766991,25.944180209930533,control (non-VVP),True,,,,,,,,
520,Chingring,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4192393,93.8246305,29.819714146711693,control (non-VVP),True,,,,,,,,
521,Poba,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.414467,93.8159723,30.24332045757586,control (non-VVP),True,,,,,,,,
522,贾德普,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4082012,93.7972842,30.795950994065457,control (non-VVP),True,,,,,,,,
523,嘎如,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4068583,93.7942953,30.933808925581918,control (non-VVP),True,,,,,,,,
524,阿赖根布,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4059921,93.808704,31.1233705267222,control (non-VVP),True,,,,,,,,
525,Orak Camp,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.3665963,93.5461814,31.1415826081914,control (non-VVP),True,,,,,,,,
526,Ketha,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4307648,94.061466,31.449325496884043,control (non-VVP),True,,,,,,,,
527,Raba,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4054645,93.8353976,31.525413853923823,control (non-VVP),True,,,,,,,,
528,AkI,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4045203,93.7242887,31.69153408910826,control (non-VVP),True,,,,,,,,
529,Mojang,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4013177,93.8229042,31.80179766186301,control (non-VVP),True,,,,,,,,
530,Nyare,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.3708318,93.5572909,31.81093910630605,control (non-VVP),True,,,,,,,,
531,Ngoju,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.399193,93.7068591,31.891282603955112,control (non-VVP),True,,,,,,,,
532,Mepu,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.3744399,93.5616267,31.96616974560059,control (non-VVP),True,,,,,,,,
533,Keojariang,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4009028,93.8320953,31.979826859532427,control (non-VVP),True,,,,,,,,
534,Bogun,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.3958767,93.6960267,31.998595831343906,control (non-VVP),True,,,,,,,,
535,贡岗,West Kameng,Unknown,Arunachal Pradesh,True,26.8952222,92.1170503,4.210925932086845,control (non-VVP),True,,,,,,,,
536,Balem,West Kameng,Unknown,Arunachal Pradesh,True,26.9649897,92.1516917,7.396696654370072,control (non-VVP),True,,,,,,,,
537,Rongthangjurpam,West Kameng,Unknown,Arunachal Pradesh,True,27.0382758,92.1315055,7.972817106960784,control (non-VVP),True,,,,,,,,
538,若波朗钦,West Kameng,Unknown,Arunachal Pradesh,True,27.0752385,92.1082163,8.019387087917442,control (non-VVP),True,,,,,,,,
539,Yukmadung,West Kameng,Unknown,Arunachal Pradesh,True,27.4213253,92.1244746,8.424815305900642,control (non-VVP),True,,,,,,,,
540,Warrangpam,West Kameng,Unknown,Arunachal Pradesh,True,27.1186044,92.0745879,8.691976609796239,control (non-VVP),True,,,,,,,,
541,Neygang,North,Unknown,Sikkim,True,26.8222735,89.2456924,0.0355822642609732,control (non-VVP),False,,,,,,,,
542,Mangalbare,North,Unknown,Sikkim,True,26.9641686,88.0931146,0.0647614120706852,control (non-VVP),False,,,,,,,,
543,Tingtingma,North,Unknown,Sikkim,True,26.83608,89.2607505,0.1376754131076775,control (non-VVP),False,,,,,,,,
544,Tading,North,Unknown,Sikkim,True,26.842835,89.2980981,0.1851188138160426,control (non-VVP),False,,,,,,,,
545,Katao,North,Unknown,Sikkim,True,27.6714244,88.8140893,0.4125628556636427,control (non-VVP),False,,,,,,,,
546,Kupup,North,Unknown,Sikkim,True,27.35065,88.8396693,0.4225155208694286,control (non-VVP),False,,,,,,,,
547,Kumai,North,Unknown,Sikkim,True,26.9721659,88.8529694,0.4527420156467834,control (non-VVP),False,,,,,,,,
548,Sherathang,North,Unknown,Sikkim,True,27.3803999,88.8152126,0.4955678390029499,control (non-VVP),False,,,,,,,,
549,Gidaibir,North,Unknown,Sikkim,True,26.8366987,89.2715013,0.5001160037222253,control (non-VVP),False,,,,,,,,
550,Marwatraya,North,Unknown,Sikkim,True,26.8521011,89.3113536,0.5411725208570399,control (non-VVP),False,,,,,,,,
551,Daduwachok,North,Unknown,Sikkim,True,27.278697,88.0127539,0.601678508302782,control (non-VVP),False,,,,,,,,
552,Doomshinggang,North,Unknown,Sikkim,True,26.819084,89.1416207,0.7045531802138566,control (non-VVP),False,,,,,,,,
553,Nyoenpalingmaed,North,Unknown,Sikkim,True,26.8229454,89.2250516,0.7521010739572831,control (non-VVP),False,,,,,,,,
554,Shri Antu,North,Unknown,Sikkim,True,26.8809868,88.1307377,0.8499290724614919,control (non-VVP),False,,,,,,,,
555,Doleg,North,Unknown,Sikkim,True,26.819408,89.1716232,0.9119223362096456,control (non-VVP),False,,,,,,,,
556,Rongo,North,Unknown,Sikkim,True,27.0385628,88.8358784,0.972906791365356,control (non-VVP),False,,,,,,,,
557,Todey,North,Unknown,Sikkim,True,27.1108271,88.8252278,1.007339370678231,control (non-VVP),False,,,,,,,,
558,Dugpoling,North,Unknown,Sikkim,True,26.8538049,89.2820477,1.0223005531766292,control (non-VVP),False,,,,,,,,
559,Hauri,North,Unknown,Sikkim,True,26.8351402,89.2827694,1.0598478746735207,control (non-VVP),False,,,,,,,,
560,Totopara,North,Unknown,Sikkim,True,26.8357066,89.3075323,1.1295109397723893,control (non-VVP),False,,,,,,,,
561,Gorkhe Bazar,North,Unknown,Sikkim,True,26.9554832,88.0775912,1.8895275821573172,control (non-VVP),False,,,,,,,,
562,Tumliṅ,North,Unknown,Sikkim,True,27.0312588,88.0689601,1.9629183785489908,control (non-VVP),False,,,,,,,,
563,Gariabas,North,Unknown,Sikkim,True,27.024001,88.8656552,2.00291097864042,control (non-VVP),False,,,,,,,,
564,Gairibas,North,Unknown,Sikkim,True,27.0592783,88.0246254,2.003166322343602,control (non-VVP),False,,,,,,,,
565,Lachhungthang,North,Unknown,Sikkim,True,26.8295321,89.1899901,2.055755176747083,control (non-VVP),False,,,,,,,,
566,Gurãse,North,Unknown,Sikkim,True,27.027135,88.0744586,2.092263793138101,control (non-VVP),False,,,,,,,,
567,Dangreyboog,North,Unknown,Sikkim,True,26.9392244,89.008113,2.149160665269404,control (non-VVP),False,,,,,,,,
568,काला पोखरी,North,Unknown,Sikkim,True,27.0788791,88.0171082,2.223006751992468,control (non-VVP),False,,,,,,,,
569,Dadheli,North,Unknown,Sikkim,True,27.0860589,87.9548391,2.291074108015092,control (non-VVP),False,,,,,,,,
570,लुम्चोक,North,Unknown,Sikkim,True,27.0800523,87.9589886,2.352470918378059,control (non-VVP),False,,,,,,,,
571,Kandan,North,Unknown,Sikkim,True,27.2632886,87.9854179,2.390597912773869,control (non-VVP),False,,,,,,,,
572,Magargau,North,Unknown,Sikkim,True,27.2531652,87.9799507,2.4295055460182264,control (non-VVP),False,,,,,,,,
573,Changgu,North,Unknown,Sikkim,True,27.3778843,88.7709213,2.431578364820277,control (non-VVP),False,,,,,,,,
574,Bikeybhanjan,North,Unknown,Sikkim,True,27.0929468,88.01296,2.508521300469969,control (non-VVP),False,,,,,,,,
575,Megma,North,Unknown,Sikkim,True,27.0239524,88.0828861,2.5707124045394854,control (non-VVP),False,,,,,,,,
576,Sandakphu,North,Unknown,Sikkim,True,27.104806,88.0015441,2.5784162435399867,control (non-VVP),False,,,,,,,,
577,Katrepakha,North,Unknown,Sikkim,True,26.9903319,88.9319658,2.6105572006436226,control (non-VVP),False,,,,,,,,
578,Bugkha,North,Unknown,Sikkim,True,26.869138,89.2872405,2.699890755219743,control (non-VVP),False,,,,,,,,
579,Chamurchi,North,Unknown,Sikkim,True,26.8827274,89.0903663,2.731702104978543,control (non-VVP),False,,,,,,,,
580,Jhalong,North,Unknown,Sikkim,True,27.0401327,88.8732963,2.766156059393461,control (non-VVP),False,,,,,,,,
581,Tharphu,North,Unknown,Sikkim,True,26.9893377,88.9368045,2.913886534956412,control (non-VVP),False,,,,,,,,
582,Khamzangling,North,Unknown,Sikkim,True,26.9747954,88.9498508,2.930770138616877,control (non-VVP),False,,,,,,,,
583,Yugo,North,Unknown,Sikkim,True,26.8975661,89.0839157,2.938900321222627,control (non-VVP),False,,,,,,,,
584,Kardo,North,Unknown,Sikkim,True,26.9492965,88.9928788,2.9790200358896586,control (non-VVP),False,,,,,,,,
585,Paren,North,Unknown,Sikkim,True,27.0636736,88.8734078,2.998685579043204,control (non-VVP),False,,,,,,,,
586,Tonglu,North,Unknown,Sikkim,True,27.033721,88.0805457,3.0130957735189763,control (non-VVP),False,,,,,,,,
587,Samarjun,North,Unknown,Sikkim,True,27.2603728,87.975741,3.1390024824035505,control (non-VVP),False,,,,,,,,
588,Chhubakha,North,Unknown,Sikkim,True,27.8241475,88.815369,3.2414481457540965,control (non-VVP),False,,,,,,,,
589,Sisne,North,Unknown,Sikkim,True,27.2634845,87.9756726,3.28609009187711,control (non-VVP),False,,,,,,,,
590,Sampheling,North,Unknown,Sikkim,True,27.1213407,88.8490569,3.38087656914457,control (non-VVP),False,,,,,,,,
591,Rabi,North,Unknown,Sikkim,True,27.3014656,87.9929991,3.42973103522234,control (non-VVP),False,,,,,,,,
592,Samphelgang,North,Unknown,Sikkim,True,27.1264595,88.8453086,3.608203800957261,control (non-VVP),False,,,,,,,,
593,Sepi,North,Unknown,Sikkim,True,27.2967297,87.9885069,3.623804709860384,control (non-VVP),False,,,,,,,,
594,Depheling,North,Unknown,Sikkim,True,26.9742504,88.9581871,3.6526411483422105,control (non-VVP),False,,,,,,,,
595,Nojangsa Nyipa,North,Unknown,Sikkim,True,26.8786124,89.3011236,3.666369141330504,control (non-VVP),False,,,,,,,,
596,Norgeygang,North,Unknown,Sikkim,True,27.1251166,88.8483354,3.671042065024521,control (non-VVP),False,,,,,,,,
597,Tsomgo,North,Unknown,Sikkim,True,27.3754372,88.7566799,3.6841674920938554,control (non-VVP),False,,,,,,,,
598,Ekrate,North,Unknown,Sikkim,True,27.252172,87.9651893,3.727442642713138,control (non-VVP),False,,,,,,,,
599,Karmaling,North,Unknown,Sikkim,True,27.1204516,88.8555324,3.7558196863333,control (non-VVP),False,,,,,,,,
600,Timbure,North,Unknown,Sikkim,True,27.2927386,87.9850534,3.757176164354312,control (non-VVP),False,,,,,,,,
601,Norbuling,North,Unknown,Sikkim,True,26.8925739,89.0972757,3.835379486058355,control (non-VVP),False,,,,,,,,
602,Sugure,North,Unknown,Sikkim,True,27.2608375,87.9680869,3.856336225433772,control (non-VVP),False,,,,,,,,
603,Kuengaling,North,Unknown,Sikkim,True,27.1353079,88.8366105,3.8717037410096937,control (non-VVP),False,,,,,,,,
604,Khangzhima,North,Unknown,Sikkim,True,26.9887258,88.950355,3.9173713054339054,control (non-VVP),False,,,,,,,,
605,Kharsaling,North,Unknown,Sikkim,True,26.9981042,88.9418471,3.924620947890044,control (non-VVP),False,,,,,,,,
606,Bindu,North,Unknown,Sikkim,True,27.0986121,88.8716429,3.935978442828179,control (non-VVP),False,,,,,,,,
607,Sagadada,North,Unknown,Sikkim,True,27.2743415,87.9725518,4.061456698750013,control (non-VVP),False,,,,,,,,
608,Beteni,North,Unknown,Sikkim,True,27.2990623,87.9842607,4.115611719391664,control (non-VVP),False,,,,,,,,
609,Nagrakata,North,Unknown,Sikkim,True,26.887366,88.9115671,4.119183253745337,control (non-VVP),False,,,,,,,,
610,राम्चे (Ramche),North,Unknown,Sikkim,True,27.5940731,88.0313801,4.238122205907449,control (non-VVP),False,,,,,,,,
611,Samsing,North,Unknown,Sikkim,True,26.9891656,88.8036059,4.243612211886187,control (non-VVP),False,,,,,,,,
612,Migphelgang,North,Unknown,Sikkim,True,27.1290662,88.8545122,4.394844210571658,control (non-VVP),False,,,,,,,,
613,Chamilindada,North,Unknown,Sikkim,True,27.2564045,87.9589886,4.483246504977108,control (non-VVP),False,,,,,,,,
614,Patshaling,North,Unknown,Sikkim,True,27.1459569,88.8314001,4.507608285049529,control (non-VVP),False,,,,,,,,
615,Sisne,North,Unknown,Sikkim,True,27.278902,87.9695767,4.538528038056814,control (non-VVP),False,,,,,,,,
616,Pangpema,North,Unknown,Sikkim,True,27.7878398,88.1100906,4.717150357302978,control (non-VVP),False,,,,,,,,
617,Nojangsa Dangpa,North,Unknown,Sikkim,True,26.8871962,89.2838824,4.721893226582448,control (non-VVP),False,,,,,,,,
618,Simana,North,Unknown,Sikkim,True,26.9846521,88.1356918,4.760446113123837,control (non-VVP),False,,,,,,,,
619,Gashingma,North,Unknown,Sikkim,True,26.8543744,89.1888303,4.827932116842553,control (non-VVP),False,,,,,,,,
620,Perunge,North,Unknown,Sikkim,True,27.2523041,87.9531478,4.828940992733906,control (non-VVP),False,,,,,,,,
621,Joenleksa,North,Unknown,Sikkim,True,26.9988785,88.9532304,4.858869871852076,control (non-VVP),False,,,,,,,,
622,Phanchebun,North,Unknown,Sikkim,True,27.0558235,87.9505824,4.878141835256099,control (non-VVP),False,,,,,,,,
623,Dombang,North,Unknown,Sikkim,True,27.7456823,88.777401,4.975335401712557,control (non-VVP),False,,,,,,,,
624,Tserima,North,Unknown,Sikkim,True,26.8970136,89.1079938,5.017026170451637,control (non-VVP),False,,,,,,,,
625,Baichhadrangra,North,Unknown,Sikkim,True,26.8907462,89.1119796,5.068937260000288,control (non-VVP),False,,,,,,,,
626,Gangawa,North,Unknown,Sikkim,True,27.2961738,87.9718593,5.112733080554766,control (non-VVP),False,,,,,,,,
627,Muklabu,North,Unknown,Sikkim,True,27.2868659,87.9666335,5.166723781153882,control (non-VVP),False,,,,,,,,
628,Tirsuley,North,Unknown,Sikkim,True,27.0096612,88.9474797,5.178599746939412,control (non-VVP),False,,,,,,,,
629,Serpe,North,Unknown,Sikkim,True,27.0734953,87.9288146,5.239425553978108,control (non-VVP),False,,,,,,,,
630,Chyanthapu,North,Unknown,Sikkim,True,27.2635164,87.9541546,5.2450732607375015,control (non-VVP),False,,,,,,,,
631,Memekha,North,Unknown,Sikkim,True,26.8941073,89.3031281,5.286888108691728,control (non-VVP),False,,,,,,,,
632,Nibhare,North,Unknown,Sikkim,True,27.3091311,87.9755405,5.364545756312757,control (non-VVP),False,,,,,,,,
633,Fikkal,North,Unknown,Sikkim,True,26.8952118,88.0661527,5.530171162738994,control (non-VVP),False,,,,,,,,
634,Ghāstoli,Chamoli,Unknown,Uttarakhand,True,30.8592089,79.4699913,11.912704932770406,control (non-VVP),True,,,,,,,,
635,Niti,Chamoli,Unknown,Uttarakhand,True,30.7776642,79.8411215,13.6987789626857,control (non-VVP),True,,,,,,,,
636,Gamshali,Chamoli,Unknown,Uttarakhand,True,30.7559986,79.8261873,16.491584153191166,control (non-VVP),True,,,,,,,,
637,Pharkia,Chamoli,Unknown,Uttarakhand,True,30.7318289,79.8262831,18.73832682654009,control (non-VVP),True,,,,,,,,
638,MAHAR GAON,Chamoli,Unknown,Uttarakhand,True,30.7109424,79.8743727,18.763824413862316,control (non-VVP),True,,,,,,,,
639,Kurkuti,Chamoli,Unknown,Uttarakhand,True,30.7065954,79.8754333,19.17027552052757,control (non-VVP),True,,,,,,,,
640,Ryal Bagar,Chamoli,Unknown,Uttarakhand,True,30.7110763,79.8435457,19.916147976519454,control (non-VVP),True,,,,,,,,
641,Kosa,Chamoli,Unknown,Uttarakhand,True,30.67793,79.8609495,22.58993975697144,control (non-VVP),True,,,,,,,,
642,Ghangaria,Chamoli,Unknown,Uttarakhand,True,30.7014544,79.5938002,26.30603637606213,control (non-VVP),True,,,,,,,,
643,GARPAK,Chamoli,Unknown,Uttarakhand,True,30.6269079,79.854244,26.53514477563784,control (non-VVP),True,,,,,,,,
644,Kajila,Chamoli,Unknown,Uttarakhand,True,30.6972318,79.5898879,26.75455347709048,control (non-VVP),True,,,,,,,,
